"long","lat","count","type"
-73.965,40.708,7.0,p
-73.965,40.705,2.0,p
-73.965,40.706,1.0,p
-73.965,40.709,4.0,p
-73.821,40.687,1.0,p
-73.965,40.703,4.0,p
-73.965,40.704,2.0,p
-73.821,40.689,1.0,p
-73.965,40.702,1.0,p
-73.821,40.692,1.0,p
-73.821,40.699,1.0,p
-73.964,40.81,41.0,p
-74.001,40.619,1.0,p
-74.738,36.113,1.0,p
-73.8,40.708,4.0,p
-73.964,40.74,1.0,p
-74.001,40.629,1.0,p
-73.8,40.703,4.0,p
-73.964,40.75,6.0,p
-73.886,40.873,2.0,p
-73.964,40.76,8290.0,p
-73.964,40.77,6572.0,p
-74.001,40.626,1.0,p
-73.886,40.871,2.0,p
-73.964,40.78,12.0,p
-74.001,40.625,1.0,p
-73.964,40.79,18.0,p
-74.001,40.623,1.0,p
-73.964,40.71,520.0,p
-73.964,40.72,2.0,p
-73.964,40.73,1.0,p
-73.742,40.729,1.0,p
-73.964,40.63,1.0,p
-73.886,40.884,1.0,p
-73.964,40.64,6.0,p
-73.964,40.65,7.0,p
-74.001,40.616,1.0,p
-74.001,40.615,2.0,p
-73.964,40.68,99.0,p
-73.964,40.69,3.0,p
-74.001,40.611,1.0,p
-74.071,41.036,1.0,p
-74.001,40.643,1.0,p
-73.886,40.859,2.0,p
-73.886,40.858,2.0,p
-74.001,40.649,3.0,p
-73.8,40.724,1.0,p
-74.001,40.648,2.0,p
-73.8,40.722,5.0,p
-73.886,40.856,1.0,p
-73.841,41.03,1.0,p
-73.886,40.855,1.0,p
-73.691,40.658,1.0,p
-73.742,40.709,1.0,p
-73.8,40.717,1.0,p
-73.8,40.716,1.0,p
-73.8,40.712,2.0,p
-74.001,40.636,1.0,p
-73.886,40.866,1.0,p
-74.001,40.669,1.0,p
-74.001,40.652,3.0,p
-74.001,40.659,1.0,p
-74.001,40.657,16.0,p
-74.001,40.656,30.0,p
-73.964,40.62,17.0,p
-74.001,40.687,139.0,p
-74.001,40.686,18.0,p
-74.001,40.685,31.0,p
-74.001,40.684,94.0,p
-74.001,40.683,95.0,p
-74.001,40.682,14.0,p
-74.001,40.681,9.0,p
-73.65,40.791,1.0,p
