"long","lat","count","type"
-73.816,40.665,1.0,p
-73.816,40.661,1.0,p
-73.821,40.683,1.0,p
-73.821,40.684,1.0,p
-73.816,40.663,1.0,p
-74.05,40.713,1.0,p
-73.942,40.895,1.0,p
-73.965,40.707,11.0,p
-73.965,40.708,14.0,p
-73.965,40.705,1.0,p
-73.965,40.706,1.0,p
-73.965,40.709,9.0,p
-73.821,40.687,2.0,p
-73.821,40.688,1.0,p
-73.965,40.703,1.0,p
-73.965,40.704,6.0,p
-73.821,40.691,1.0,p
-73.821,40.692,2.0,p
-73.821,40.699,2.0,p
-73.964,40.81,41.0,p
-73.685,40.74,1.0,p
-73.742,40.736,1.0,p
-73.886,40.879,1.0,p
-73.8,40.708,2.0,p
-73.8,40.707,2.0,p
-73.964,40.74,3.0,p
-73.886,40.874,1.0,p
-73.964,40.75,15.0,p
-73.886,40.873,1.0,p
-73.8,40.703,2.0,p
-73.964,40.76,9512.0,p
-73.8,40.702,1.0,p
-73.964,40.77,6495.0,p
-73.886,40.871,1.0,p
-73.964,40.78,3.0,p
-73.886,40.878,1.0,p
-74.001,40.625,2.0,p
-73.964,40.79,15.0,p
-73.886,40.881,1.0,p
-73.964,40.71,410.0,p
-73.964,40.72,4.0,p
-74.001,40.608,1.0,p
-74.396,40.504,1.0,p
-73.742,40.724,1.0,p
-73.742,40.729,1.0,p
-73.964,40.65,7.0,p
-73.964,40.68,120.0,p
-74.001,40.612,1.0,p
-73.356,40.793,2.0,p
-79.143,46.137,1.0,p
-74.001,40.643,1.0,p
-74.001,40.642,1.0,p
-73.886,40.859,1.0,p
-73.886,40.858,4.0,p
-73.886,40.857,1.0,p
-74.001,40.649,1.0,p
-74.001,40.648,2.0,p
-73.8,40.722,2.0,p
-59.409,40.519,1.0,p
-74.071,41.042,1.0,p
-73.886,40.869,2.0,p
-73.742,40.709,2.0,p
-73.8,40.716,1.0,p
-74.001,40.639,1.0,p
-73.8,40.712,1.0,p
-73.886,40.867,2.0,p
-74.001,40.635,2.0,p
-73.886,40.866,1.0,p
-73.886,40.865,1.0,p
-74.09,40.178,1.0,p
-73.737,41.038,2.0,p
-76.725,46.633,1.0,p
-74.001,40.667,1.0,p
-73.816,40.606,1.0,p
-74.001,40.653,3.0,p
-74.001,40.659,5.0,p
-74.001,40.658,2.0,p
-74.001,40.657,23.0,p
-74.001,40.656,19.0,p
-73.927,40.94,1.0,p
-73.964,40.61,1.0,p
-73.964,40.62,6.0,p
-74.001,40.687,106.0,p
-74.001,40.686,24.0,p
-74.001,40.685,34.0,p
-74.001,40.684,70.0,p
-74.001,40.683,68.0,p
-74.001,40.682,17.0,p
-74.001,40.681,13.0,p
-74.001,40.688,26.0,p
-73.927,40.82,3.0,p
-73.927,40.83,9.0,p
-73.927,40.81,38.0,p
-66.291,39.05,1.0,p
-73.927,40.86,11.0,p
-74.001,40.676,117.0,p
-74.001,40.675,28.0,p
-74.001,40.674,2.0,p
-74.001,40.679,14.0,p
-74.001,40.678,43.0,p
-74.001,40.677,117.0,p
-74.071,40.608,1.0,p
-74.071,40.605,1.0,p
-74.066,40.715,1.0,p
-73.988,40.641,2.0,p
-73.988,40.642,1.0,p
-73.965,40.791,2271.0,p
-73.737,40.686,9.0,p
-73.988,40.658,2.0,p
-73.988,40.659,26.0,p
-73.765,40.666,1.0,p
-73.965,40.794,358.0,p
-73.965,40.795,3852.0,p
-73.965,40.792,556.0,p
-73.942,40.902,1.0,p
-73.863,40.955,1.0,p
-73.965,40.793,225.0,p
-73.88,40.662,1.0,p
-73.965,40.798,31.0,p
-73.965,40.799,51.0,p
-73.965,40.796,280.0,p
-73.965,40.797,1.0,p
-74.122,40.811,2.0,p
-73.988,40.621,1.0,p
-73.891,40.705,1.0,p
-74.066,40.733,1.0,p
-74.066,40.734,2.0,p
-74.066,40.737,6.0,p
-74.066,40.738,2.0,p
-74.135,40.65,1.0,p
-74.066,40.721,1.0,p
-73.88,40.634,1.0,p
-74.066,40.724,2.0,p
-73.891,40.701,2.0,p
-73.891,40.704,1.0,p
-73.891,40.703,1.0,p
-73.714,41.128,1.0,p
-73.988,40.689,291.0,p
-73.988,40.687,7.0,p
-73.988,40.688,543.0,p
-74.192,40.862,1.0,p
-73.891,40.728,2.0,p
-73.891,40.727,2.0,p
-73.88,40.697,1.0,p
-73.886,40.837,1.0,p
-74.447,40.646,1.0,p
-74.014,40.7,2.0,p
-73.988,40.685,82.0,p
-73.988,40.686,54.0,p
-73.988,40.683,4.0,p
-73.988,40.684,3.0,p
-73.988,40.681,9.0,p
-73.988,40.682,3.0,p
-73.988,40.698,130.0,p
-73.988,40.699,25.0,p
-73.891,40.719,5.0,p
-74.201,40.799,1.0,p
-73.93,40.579,1.0,p
-73.891,40.725,16.0,p
-73.988,40.696,549.0,p
-73.8,40.737,1.0,p
-73.988,40.697,146.0,p
-73.988,40.694,296.0,p
-73.988,40.695,322.0,p
-73.988,40.692,1018.0,p
-73.886,40.845,1.0,p
-73.988,40.693,2025.0,p
-73.886,40.843,1.0,p
-73.988,40.691,500.0,p
-73.988,40.669,38.0,p
-73.988,40.667,45.0,p
-73.988,40.668,6.0,p
-73.988,40.665,26.0,p
-73.988,40.666,217.0,p
-73.737,40.651,1.0,p
-73.891,40.749,51.0,p
-73.891,40.753,5.0,p
-74.066,40.776,1.0,p
-73.886,40.815,1.0,p
-73.891,40.752,1.0,p
-73.891,40.755,39.0,p
-73.891,40.754,32.0,p
-73.891,40.757,1.0,p
-73.891,40.756,1.0,p
-73.886,40.819,1.0,p
-73.891,40.758,8.0,p
-73.988,40.663,4.0,p
-73.988,40.664,5.0,p
-74.001,40.606,1.0,p
-73.988,40.661,11.0,p
-74.187,40.938,1.0,p
-73.988,40.662,18.0,p
-74.001,40.604,1.0,p
-73.886,40.812,1.0,p
-73.78,40.66,1.0,p
-74.001,40.601,1.0,p
-73.891,40.751,3.0,p
-73.8,40.764,1.0,p
-73.88,41.004,1.0,p
-73.993,40.598,1.0,p
-73.993,40.597,5.0,p
-73.737,40.665,1.0,p
-73.988,40.678,1.0,p
-73.988,40.679,9.0,p
-73.988,40.677,4.0,p
-73.891,40.739,17.0,p
-73.886,40.827,4.0,p
-73.891,40.742,1.0,p
-73.891,40.741,1.0,p
-73.886,40.826,1.0,p
-73.891,40.744,3.0,p
-73.891,40.743,5.0,p
-73.88,40.678,1.0,p
-73.891,40.746,521.0,p
-73.891,40.745,10.0,p
-73.891,40.748,455.0,p
-74.447,40.653,1.0,p
-73.891,40.747,174.0,p
