"long","lat","count","type"
-73.942,40.898,1.0,p
-73.942,40.897,1.0,p
-73.691,40.563,1.0,p
-73.942,40.895,1.0,p
-73.965,40.707,2.0,p
-74.05,40.704,1.0,p
-73.965,40.708,2.0,p
-74.05,40.706,1.0,p
-73.965,40.709,8.0,p
-73.965,40.704,2.0,p
-73.435,40.773,1.0,p
-73.821,40.695,1.0,p
-73.821,40.692,1.0,p
-73.942,40.886,1.0,p
-73.821,40.696,1.0,p
-74.145,40.757,1.0,p
-73.964,40.81,41.0,p
-73.964,40.83,1.0,p
-73.685,40.69,2.0,p
-73.8,40.709,1.0,p
-73.8,40.708,3.0,p
-73.8,40.707,1.0,p
-73.584,39.895,1.0,p
-73.87,40.9,1.0,p
-73.964,40.74,3.0,p
-73.886,40.874,2.0,p
-73.8,40.704,1.0,p
-73.964,40.75,22.0,p
-73.886,40.873,1.0,p
-73.8,40.703,2.0,p
-73.964,40.76,9472.0,p
-73.8,40.702,2.0,p
-73.964,40.77,7111.0,p
-74.001,40.626,3.0,p
-73.964,40.78,5.0,p
-74.001,40.625,1.0,p
-73.964,40.79,32.0,p
-73.886,40.875,2.0,p
-73.964,40.71,469.0,p
-73.709,40.861,1.0,p
-74.001,40.609,1.0,p
-74.001,40.608,4.0,p
-73.964,40.73,1.0,p
-73.964,40.64,3.0,p
-73.964,40.65,3.0,p
-73.886,40.883,1.0,p
-73.964,40.68,69.0,p
-73.964,40.69,1.0,p
-74.001,40.643,1.0,p
-73.886,40.859,2.0,p
-73.886,40.857,2.0,p
-73.565,40.496,1.0,p
-74.001,40.649,1.0,p
-74.001,40.647,2.0,p
-73.8,40.722,3.0,p
-73.8,40.721,1.0,p
-73.8,40.719,2.0,p
-73.742,40.709,1.0,p
-73.8,40.717,1.0,p
-73.8,40.716,9.0,p
-74.001,40.635,1.0,p
-73.886,40.865,1.0,p
-73.771,40.87,1.0,p
-74.001,40.661,1.0,p
-73.999,33.151,1.0,p
-74.424,40.784,1.0,p
-74.001,40.653,4.0,p
-74.001,40.652,1.0,p
-2122.998,41.453,1.0,p
-74.135,40.78,2.0,p
-74.001,40.659,2.0,p
-74.001,40.657,23.0,p
-74.001,40.656,19.0,p
-73.742,40.765,1.0,p
-74.001,40.655,1.0,p
-74.221,40.83,1.0,p
-73.65,40.789,2.0,p
-74.094,40.592,1.0,p
-73.964,40.62,1.0,p
-74.001,40.687,86.0,p
-74.001,40.686,13.0,p
-74.001,40.685,8.0,p
-74.001,40.684,88.0,p
-74.001,40.683,117.0,p
-74.001,40.682,16.0,p
-74.001,40.681,7.0,p
-73.742,40.751,1.0,p
-73.964,40.58,1.0,p
-74.001,40.688,10.0,p
-73.927,40.85,2.0,p
-73.927,40.82,5.0,p
-73.927,40.83,42.0,p
-73.927,40.81,40.0,p
-73.65,40.778,1.0,p
-73.771,40.71,1.0,p
-73.927,40.86,3.0,p
-74.001,40.676,150.0,p
-74.001,40.675,18.0,p
-74.001,40.674,1.0,p
-74.001,40.672,2.0,p
-74.001,40.671,1.0,p
-74.001,40.679,6.0,p
-74.001,40.678,30.0,p
-74.001,40.677,103.0,p
-73.8,40.781,1.0,p
-73.765,40.655,1.0,p
-74.122,40.836,1.0,p
-73.988,40.644,1.0,p
-73.914,40.936,1.0,p
-74.066,40.709,2.0,p
-73.88,40.646,1.0,p
-74.066,40.715,2.0,p
-74.066,40.716,1.0,p
-73.965,40.791,2223.0,p
-73.737,40.686,2.0,p
-73.988,40.658,1.0,p
-73.988,40.659,23.0,p
-73.765,40.666,1.0,p
-73.965,40.794,412.0,p
-73.65,40.799,1.0,p
-73.965,40.795,3755.0,p
-74.038,40.978,1.0,p
-73.965,40.792,563.0,p
-73.965,40.793,267.0,p
-73.88,40.661,1.0,p
-73.88,40.662,2.0,p
-73.88,40.656,1.0,p
-73.765,40.661,1.0,p
-73.965,40.798,28.0,p
-73.965,40.799,52.0,p
-73.965,40.796,271.0,p
-73.965,40.797,7.0,p
-73.737,40.696,1.0,p
-73.765,40.674,4.0,p
-73.765,40.673,1.0,p
-74.278,40.94,1.0,p
-74.066,40.731,1.0,p
-74.066,40.733,1.0,p
-74.066,40.735,3.0,p
