"long","lat","count","type"
-73.965,40.704,4.0,p
-73.821,40.691,1.0,p
-73.821,40.692,1.0,p
-74.145,40.754,1.0,p
-121.336,38.903,3.0,p
-73.821,40.699,1.0,p
-73.964,40.81,33.0,p
-73.844,40.588,1.0,p
-74.001,40.621,2.0,p
-73.821,41.061,1.0,p
-73.742,40.736,1.0,p
-73.8,40.708,3.0,p
-73.8,40.707,2.0,p
-73.87,40.9,2.0,p
-73.964,40.74,1.0,p
-73.886,40.874,1.0,p
-73.964,40.75,14.0,p
-74.071,40.699,1.0,p
-73.8,40.703,1.0,p
-73.964,40.76,7458.0,p
-73.886,40.872,2.0,p
-73.964,40.77,4403.0,p
-73.964,40.78,3.0,p
-74.001,40.625,1.0,p
-73.964,40.79,12.0,p
-73.886,40.877,1.0,p
-74.001,40.622,1.0,p
-73.964,40.71,425.0,p
-73.937,40.988,1.0,p
-73.964,40.64,1.0,p
-73.964,40.65,8.0,p
-73.844,40.573,1.0,p
-74.001,40.615,1.0,p
-73.964,40.68,96.0,p
-73.964,40.69,1.0,p
-73.691,40.644,1.0,p
-74.001,40.643,1.0,p
-74.001,40.642,1.0,p
-73.886,40.857,1.0,p
-73.8,40.727,2.0,p
-73.8,40.726,1.0,p
-74.001,40.649,1.0,p
-74.001,40.648,1.0,p
-73.886,40.856,2.0,p
-73.658,40.765,1.0,p
-73.8,40.722,3.0,p
-74.103,40.494,1.0,p
-73.886,40.854,1.0,p
-73.742,40.709,5.0,p
-73.8,40.718,1.0,p
-73.8,40.717,1.0,p
-73.8,40.716,1.0,p
-74.001,40.639,1.0,p
-74.001,40.636,1.0,p
-74.001,40.635,1.0,p
-73.886,40.866,1.0,p
-73.886,40.865,1.0,p
-73.886,40.864,1.0,p
-74.071,41.051,2.0,p
-73.709,40.814,1.0,p
-73.42,40.718,1.0,p
-73.658,40.709,1.0,p
-73.88,40.609,5.0,p
-73.65,40.753,1.0,p
-74.145,40.699,1.0,p
-74.001,40.654,1.0,p
-74.001,40.653,3.0,p
-74.001,40.658,1.0,p
-74.001,40.657,19.0,p
-74.001,40.656,18.0,p
-73.883,40.8,1.0,p
-73.886,40.892,1.0,p
-73.964,40.62,11.0,p
-74.001,40.687,92.0,p
-74.001,40.686,13.0,p
-74.001,40.685,13.0,p
-74.001,40.684,61.0,p
-74.001,40.683,64.0,p
-74.001,40.682,16.0,p
-74.001,40.681,6.0,p
-73.951,40.326,1.0,p
-73.742,40.754,1.0,p
-74.001,40.688,14.0,p
-73.964,40.59,1.0,p
-73.927,40.84,1.0,p
-73.927,40.82,1.0,p
-73.927,40.83,31.0,p
-73.927,40.81,38.0,p
-74.094,40.584,1.0,p
-73.927,40.86,6.0,p
-74.001,40.676,142.0,p
-74.001,40.675,24.0,p
-74.001,40.674,2.0,p
-74.001,40.672,3.0,p
-74.001,40.679,9.0,p
-74.001,40.678,20.0,p
-74.001,40.677,99.0,p
-73.765,40.658,1.0,p
-73.765,40.655,1.0,p
-74.196,40.302,3.0,p
-73.988,40.644,1.0,p
-73.88,40.646,1.0,p
-69.079,38.573,1.0,p
-73.88,40.649,1.0,p
-73.988,40.641,3.0,p
-73.988,40.642,1.0,p
-0.503,0.137,1.0,p
-73.765,40.669,1.0,p
-73.965,40.791,1546.0,p
-73.737,40.686,8.0,p
-73.988,40.658,1.0,p
-73.988,40.659,30.0,p
-73.765,40.666,1.0,p
-73.965,40.794,282.0,p
-73.965,40.795,2958.0,p
-73.965,40.792,420.0,p
-73.863,40.955,2.0,p
-73.965,40.793,156.0,p
-73.88,40.662,1.0,p
-73.886,40.802,1.0,p
-59.857,19.734,1.0,p
-73.965,40.798,24.0,p
-73.965,40.799,37.0,p
-73.965,40.796,251.0,p
-73.635,40.839,1.0,p
-73.965,40.797,4.0,p
-74.122,40.811,1.0,p
-73.988,40.621,1.0,p
-73.765,40.674,1.0,p
-74.066,40.728,2.0,p
-73.88,40.631,1.0,p
-74.066,40.731,2.0,p
-74.066,40.732,1.0,p
-74.066,40.735,2.0,p
-74.066,40.737,7.0,p
-74.066,40.738,2.0,p
-73.891,40.714,1.0,p
-74.168,40.582,1.0,p
-73.988,40.638,1.0,p
-73.988,40.635,1.0,p
-73.765,40.684,1.0,p
-73.88,40.641,1.0,p
-73.88,40.635,1.0,p
-73.88,40.636,1.0,p
-74.066,40.722,1.0,p
-74.187,41.306,1.0,p
-73.891,40.701,1.0,p
-74.066,40.725,1.0,p
-73.88,40.637,1.0,p
-73.891,40.703,1.0,p
-73.88,40.638,3.0,p
-74.145,41.074,3.0,p
-73.993,40.589,1.0,p
-73.988,40.689,276.0,p
-73.988,40.687,3.0,p
-73.988,40.688,488.0,p
-73.891,40.728,2.0,p
-73.891,40.727,1.0,p
-73.891,40.731,1.0,p
-73.886,40.837,1.0,p
-74.066,40.754,1.0,p
-73.88,40.688,1.0,p
-73.886,40.835,1.0,p
-74.014,40.7,3.0,p
-73.891,40.734,2.0,p
-73.988,40.685,68.0,p
-73.988,40.686,29.0,p
-73.988,40.683,1.0,p
-73.988,40.681,5.0,p
-73.886,40.833,1.0,p
-73.988,40.682,2.0,p
-73.993,40.572,1.0,p
-73.988,40.698,102.0,p
-73.988,40.699,29.0,p
-73.891,40.719,5.0,p
-74.089,40.607,1.0,p
-73.37,41.189,1.0,p
-73.886,40.846,1.0,p
-73.891,40.725,10.0,p
-73.8,40.738,1.0,p
-73.988,40.696,609.0,p
-73.988,40.697,142.0,p
-73.8,40.736,1.0,p
-73.988,40.694,333.0,p
-73.988,40.695,341.0,p
-73.988,40.692,1182.0,p
-73.988,40.693,2193.0,p
-73.886,40.844,1.0,p
-73.988,40.691,445.0,p
-73.886,40.842,1.0,p
-73.988,40.669,28.0,p
-73.988,40.667,32.0,p
-73.988,40.668,3.0,p
-73.988,40.665,24.0,p
-73.988,40.666,177.0,p
-73.891,40.749,33.0,p
-73.88,40.673,1.0,p
-73.891,40.753,2.0,p
-73.886,40.816,1.0,p
-73.891,40.752,3.0,p
-73.886,40.815,1.0,p
-73.891,40.755,32.0,p
-73.886,40.814,1.0,p
-73.891,40.754,29.0,p
-73.891,40.757,1.0,p
-73.891,40.756,1.0,p
-73.886,40.818,2.0,p
-73.891,40.758,4.0,p
-73.886,40.817,1.0,p
-73.988,40.663,5.0,p
-74.001,40.607,2.0,p
-73.988,40.664,3.0,p
-73.988,40.661,5.0,p
-73.988,40.662,9.0,p
-74.001,40.604,1.0,p
-73.891,40.751,5.0,p
-74.001,40.601,1.0,p
-73.988,40.678,2.0,p
-73.988,40.679,3.0,p
-73.993,40.596,1.0,p
-73.737,40.662,1.0,p
-73.988,40.677,10.0,p
-73.891,40.739,9.0,p
-73.133,40.749,1.0,p
-73.891,40.742,7.0,p
-73.886,40.827,1.0,p
-73.88,40.679,2.0,p
-73.891,40.741,3.0,p
-73.886,40.826,4.0,p
-73.886,40.825,2.0,p
-73.891,40.743,5.0,p
-73.88,40.678,2.0,p
-73.891,40.746,516.0,p
-73.891,40.745,9.0,p
-73.891,40.748,58.0,p
-73.886,40.829,1.0,p
-73.891,40.747,140.0,p
-73.886,40.828,2.0,p
-73.988,40.674,25.0,p
-73.8,40.758,1.0,p
-73.988,40.675,20.0,p
-73.988,40.672,32.0,p
-74.071,40.685,1.0,p
-73.988,40.673,7.0,p
-73.8,40.756,1.0,p
-74.071,40.686,1.0,p
-73.886,40.823,1.0,p
-73.988,40.671,63.0,p
-73.886,40.822,4.0,p
-73.737,40.668,1.0,p
-73.942,40.759,2.0,p
-73.942,40.758,3.0,p
-73.942,40.755,7.0,p
-73.942,40.756,1.0,p
-73.858,40.893,1.0,p
-73.942,40.753,574.0,p
-74.05,40.897,1.0,p
-73.942,40.754,892.0,p
-73.942,40.751,176.0,p
-73.942,40.752,28.0,p
-74.298,40.325,1.0,p
-73.965,40.606,1.0,p
-73.714,40.756,1.0,p
-73.821,40.709,2.0,p
-73.821,40.702,1.0,p
-73.579,40.773,1.0,p
-73.839,40.681,1.0,p
-73.821,40.703,3.0,p
-73.891,40.652,1.0,p
-68.305,42.047,1.0,p
-73.942,40.748,8.0,p
-73.942,40.749,102.0,p
-73.942,40.746,110.0,p
-73.942,40.747,189.0,p
-75.269,30.245,1.0,p
-73.942,40.744,1.0,p
-73.942,40.745,3.0,p
-73.942,40.743,3.0,p
-73.942,40.741,2.0,p
-73.821,40.717,7.0,p
-74.192,40.807,1.0,p
-73.821,40.716,3.0,p
-73.891,40.649,4.0,p
-77.159,42.844,1.0,p
-73.839,40.691,1.0,p
-73.821,40.711,12.0,p
-73.821,40.712,1.0,p
-65.977,57.547,1.0,p
-73.942,40.739,43.0,p
-73.942,40.737,2.0,p
-73.942,40.738,1.0,p
-74.117,40.757,1.0,p
-73.942,40.734,2.0,p
-73.942,40.732,5.0,p
-73.858,40.875,1.0,p
-73.891,40.676,2.0,p
-73.965,40.628,1.0,p
-73.963,40.89,1.0,p
-73.965,40.629,3.0,p
-73.714,40.735,1.0,p
-73.714,40.736,2.0,p
-73.509,40.809,1.0,p
-73.965,40.623,1.0,p
-73.965,40.626,4.0,p
-74.28,40.748,1.0,p
-73.965,40.627,10.0,p
-73.965,40.624,15.0,p
-74.326,40.561,2.0,p
-73.965,40.625,8.0,p
-73.686,40.736,1.0,p
-74.28,40.769,3.0,p
-73.942,40.728,1.0,p
-73.942,40.729,4.0,p
-73.942,40.726,2.0,p
-73.942,40.727,10.0,p
-73.942,40.724,2.0,p
-73.942,40.725,23.0,p
-73.942,40.722,5.0,p
-73.942,40.723,37.0,p
-73.942,40.721,110.0,p
-74.05,40.866,1.0,p
-73.965,40.612,1.0,p
-73.97,40.8,83.0,p
-74.019,40.603,1.0,p
-73.942,40.719,6.0,p
-74.071,40.804,1.0,p
-73.942,40.717,5.0,p
-74.043,40.786,7.0,p
-73.942,40.718,3.0,p
-73.942,40.715,63.0,p
-73.942,40.716,28.0,p
-74.043,40.788,11.0,p
-73.942,40.713,4.0,p
-73.839,40.648,1.0,p
-73.942,40.714,644.0,p
-73.942,40.711,205.0,p
-74.043,40.783,2.0,p
-73.942,40.712,4.0,p
-73.963,40.72,60.0,p
-73.963,40.71,2090.0,p
-73.963,40.74,6.0,p
-73.963,40.73,1.0,p
-72.493,40.849,1.0,p
-73.963,40.64,1.0,p
-73.963,40.69,16.0,p
-73.963,40.68,54.0,p
-73.965,40.644,3.0,p
-73.965,40.642,1.0,p
-73.965,40.648,5.0,p
-73.965,40.649,1.0,p
-73.8,40.588,1.0,p
-73.891,40.696,1.0,p
-73.965,40.646,1.0,p
-73.891,40.695,1.0,p
-73.942,40.708,32.0,p
-73.942,40.709,5.0,p
-73.942,40.706,15.0,p
-73.942,40.707,20.0,p
-74.043,40.775,1.0,p
-74.117,40.728,1.0,p
-73.942,40.704,34.0,p
-74.043,40.776,1.0,p
-73.942,40.705,19.0,p
-74.043,40.777,2.0,p
-74.071,40.811,2.0,p
-73.942,40.702,14.0,p
-73.942,40.703,12.0,p
-73.963,40.81,97.0,p
-73.942,40.701,99.0,p
-74.519,40.53,1.0,p
-73.963,40.76,435.0,p
-73.963,40.75,3.0,p
-73.963,40.78,15.0,p
-73.963,40.77,1707.0,p
-73.963,40.79,4.0,p
-73.839,40.656,1.0,p
-73.965,40.633,4.0,p
-73.965,40.634,3.0,p
-73.821,40.754,1.0,p
-73.891,40.681,1.0,p
-73.965,40.631,1.0,p
-73.965,40.632,3.0,p
-73.965,40.637,1.0,p
-73.965,40.638,10.0,p
-73.821,40.756,1.0,p
-73.965,40.636,1.0,p
-74.043,40.761,1.0,p
-73.821,40.726,1.0,p
-73.821,40.727,1.0,p
-73.839,40.666,1.0,p
-73.839,40.667,1.0,p
-2.666,40.751,1.0,p
-73.965,40.666,1.0,p
-73.965,40.667,3.0,p
-73.965,40.668,2.0,p
-74.043,40.756,8.0,p
-73.965,40.651,3.0,p
-73.965,40.652,1.0,p
-74.043,40.754,1.0,p
-73.714,40.761,1.0,p
-73.963,40.61,1.0,p
-73.963,40.62,1.0,p
-73.963,40.58,1.0,p
-74.303,40.698,1.0,p
-73.839,40.679,1.0,p
-73.965,40.653,1.0,p
-2.666,40.744,1.0,p
-74.043,40.745,4.0,p
-74.043,40.747,2.0,p
-74.043,40.741,1.0,p
-73.808,40.7,4.0,p
-74.019,40.643,1.0,p
-73.816,40.761,1.0,p
-74.019,40.646,6.0,p
-73.816,40.763,1.0,p
-74.05,40.811,1.0,p
-74.049,40.75,1.0,p
-74.049,40.78,1.0,p
-74.049,40.79,4.0,p
-74.019,40.642,1.0,p
-71.039,42.348,1.0,p
-74.019,40.637,1.0,p
-74.09,40.365,1.0,p
-74.275,40.407,1.0,p
-74.019,40.636,1.0,p
-74.019,40.639,3.0,p
-73.816,40.755,2.0,p
-74.043,40.731,4.0,p
-74.019,40.632,1.0,p
-74.019,40.635,17.0,p
-74.043,40.732,1.0,p
-74.019,40.634,1.0,p
-74.049,40.74,1.0,p
-73.821,40.795,1.0,p
-74.043,40.727,5.0,p
-74.043,40.728,3.0,p
-74.043,40.729,1.0,p
-74.043,40.723,1.0,p
-74.019,40.625,1.0,p
-74.019,40.628,1.0,p
-74.043,40.725,2.0,p
-74.019,40.627,1.0,p
-74.043,40.726,2.0,p
-74.019,40.622,1.0,p
-74.043,40.721,4.0,p
-74.019,40.624,1.0,p
-74.019,40.623,2.0,p
-73.981,32.816,1.0,p
-73.821,40.764,4.0,p
-73.821,40.765,1.0,p
-74.043,40.716,5.0,p
-74.043,40.717,2.0,p
-74.043,40.718,3.0,p
-74.043,40.719,4.0,p
-73.816,40.731,1.0,p
-74.043,40.712,2.0,p
-74.043,40.714,1.0,p
-74.043,40.715,11.0,p
-74.043,40.711,2.0,p
-74.019,40.618,1.0,p
-74.303,40.654,1.0,p
-73.816,40.739,6.0,p
0.0,6.666,1.0,p
