"long","lat","count","type"
-73.927,40.65,1.0,p
-74.001,40.573,1.0,p
-73.821,40.674,1.0,p
-73.821,40.675,1.0,p
-67.3,40.759,1.0,p
-0.056,40.761,1.0,p
-73.821,40.648,1.0,p
-73.951,40.7,1.0,p
-73.951,40.8,79.0,p
-73.951,40.6,4.0,p
-74.001,40.599,1.0,p
-74.001,40.598,1.0,p
-73.982,35.633,1.0,p
-74.145,40.712,3.0,p
-73.816,40.689,1.0,p
-736.567,40.753,1.0,p
-80.638,34.353,1.0,p
-74.05,40.731,3.0,p
-74.05,40.734,1.0,p
-74.05,40.725,1.0,p
-74.145,40.721,1.0,p
-74.05,40.727,1.0,p
-74.05,40.728,2.0,p
-7.629,-0.001,1.0,p
-73.984,41.02,2.0,p
-73.658,40.773,1.0,p
-9.333,40.754,1.0,p
-74.05,40.721,7.0,p
-74.05,40.723,2.0,p
-74.05,40.724,1.0,p
-74.145,40.732,1.0,p
-74.05,40.714,1.0,p
-73.937,40.942,1.0,p
-74.05,40.715,1.0,p
-74.05,40.717,2.0,p
-74.05,40.718,1.0,p
-74.05,40.719,4.0,p
-74.043,40.804,1.0,p
-74.043,40.806,1.0,p
-73.816,40.666,1.0,p
-73.821,40.684,1.0,p
-73.816,40.663,1.0,p
-73.821,40.682,1.0,p
-74.05,40.711,1.0,p
-74.05,40.712,1.0,p
-73.942,40.895,1.0,p
-73.965,40.707,5.0,p
-73.965,40.708,3.0,p
-73.965,40.706,1.0,p
-73.965,40.709,10.0,p
-73.821,40.687,2.0,p
-73.37,40.835,4.0,p
-73.965,40.703,1.0,p
-75.743,40.642,1.0,p
-73.965,40.702,2.0,p
-73.821,40.691,1.0,p
-79.123,42.604,1.0,p
-73.961,0.0,1.0,p
-73.65,40.725,1.0,p
-73.964,40.81,29.0,p
-74.498,40.349,1.0,p
0.0,6.833,1.0,p
-73.964,40.83,1.0,p
-74.071,40.691,1.0,p
-73.87,40.7,1.0,p
-73.886,40.879,1.0,p
-73.87,40.5,1.0,p
-73.8,40.708,7.0,p
-73.8,40.705,2.0,p
-73.886,40.874,1.0,p
-73.964,40.75,13.0,p
-73.886,40.873,1.0,p
-73.964,40.76,9106.0,p
-73.8,40.702,2.0,p
-73.964,40.77,6462.0,p
-73.886,40.871,2.0,p
-73.964,40.78,6.0,p
-73.886,40.878,1.0,p
-74.001,40.625,1.0,p
-73.964,40.79,17.0,p
-74.001,40.624,1.0,p
-74.219,40.716,1.0,p
-73.886,40.877,1.0,p
-73.886,40.875,1.0,p
-73.964,40.71,325.0,p
-74.001,40.609,1.0,p
-73.964,40.73,2.0,p
-73.988,41.046,1.0,p
-74.001,40.618,1.0,p
-73.964,40.64,1.0,p
-73.964,40.65,2.0,p
-73.886,40.882,3.0,p
-73.964,40.68,55.0,p
-74.103,40.461,1.0,p
-73.742,40.721,1.0,p
-74.219,40.729,1.0,p
-73.65,40.748,1.0,p
-74.094,40.553,1.0,p
-74.001,40.642,1.0,p
-73.886,40.859,2.0,p
-73.742,40.715,1.0,p
-73.886,40.858,1.0,p
-73.886,40.851,1.0,p
-74.001,40.649,1.0,p
-74.001,40.648,1.0,p
-73.8,40.723,1.0,p
-73.8,40.722,2.0,p
-74.001,40.646,1.0,p
-73.658,40.751,1.0,p
-73.992,46.75,1.0,p
-5.019,-0.001,1.0,p
-74.001,40.632,1.0,p
-73.742,40.705,1.0,p
-73.8,40.719,1.0,p
-73.8,40.718,1.0,p
-73.8,40.717,1.0,p
-73.742,40.706,1.0,p
-73.8,40.716,4.0,p
-73.8,40.714,1.0,p
-73.8,40.712,3.0,p
-74.001,40.636,1.0,p
-73.886,40.866,1.0,p
-74.001,40.635,1.0,p
-73.886,40.865,1.0,p
-74.219,40.752,1.0,p
-73.65,40.767,1.0,p
-5.0,41.453,1.0,p
-73.897,41.69,1.0,p
-74.094,40.569,1.0,p
-72.245,48.706,1.0,p
-74.001,40.666,1.0,p
-73.65,40.756,1.0,p
-73.954,48.083,1.0,p
-74.001,40.659,7.0,p
-74.001,40.657,19.0,p
-74.001,40.656,9.0,p
-73.985,44.299,1.0,p
-73.964,40.62,6.0,p
-74.001,40.687,43.0,p
-74.001,40.686,2.0,p
-74.001,40.684,69.0,p
-74.001,40.683,104.0,p
-74.001,40.682,26.0,p
-74.001,40.681,3.0,p
-74.33,40.646,1.0,p
-74.001,40.688,6.0,p
-73.964,40.59,3.0,p
-73.927,40.85,2.0,p
-73.927,40.82,1.0,p
-73.927,40.83,12.0,p
-73.65,40.777,2.0,p
-73.927,40.81,36.0,p
-73.65,40.778,1.0,p
-73.771,40.71,1.0,p
-73.927,40.86,6.0,p
-73.993,40.516,1.0,p
-74.001,40.676,116.0,p
-73.709,40.849,11.0,p
-74.001,40.675,4.0,p
-73.737,41.064,8.0,p
-74.001,40.674,2.0,p
-74.001,40.672,2.0,p
-74.001,40.671,14.0,p
-73.65,40.785,1.0,p
-74.001,40.679,6.0,p
-74.001,40.678,30.0,p
-74.001,40.677,93.0,p
-73.765,40.657,1.0,p
-73.8,40.781,1.0,p
-74.201,41.171,1.0,p
-74.278,40.73,1.0,p
-73.8,41.105,1.0,p
-73.765,40.659,1.0,p
-73.88,40.646,1.0,p
-74.949,40.787,1.0,p
-73.988,40.641,1.0,p
-73.988,40.642,2.0,p
-73.914,40.931,1.0,p
-73.965,40.791,2303.0,p
-73.737,40.686,13.0,p
-73.988,40.658,1.0,p
-73.988,40.659,11.0,p
-73.765,40.666,1.0,p
-74.557,40.94,1.0,p
-73.965,40.794,427.0,p
-73.965,40.795,3613.0,p
-73.988,40.657,1.0,p
-73.965,40.792,521.0,p
